Name of Person/Organization,Address,Contact No.,Alternate Contact No.,E-mail Address,Landline/MSISDN/MDN/Leased Circuit ID for Internet Access,User Id for internet Access based on authentication,Source IP Address,Source Port,Translated IP Address,Translated Port,Destination IP Address,Destination Port,Static/Dynamic IP Address Allocation,IST Start Time of Public IP address allocation (hh:mm:ss),IST End Time of Public IP address allocation (hh:mm:ss),Start Date of Public IP Address allocation (dd/mm/yyyy),End Date of Public IP address allocation (dd/mm/yyyy),Source MAC-ID Address/Other device Identification number,IMSI,PGW IP address,Access Point Name,First CELL ID,Last CELL ID,TIME1 (dd/MM/yyyy HH:mm:ss),Session Duration (Seconds),Data Volume Up Link,Data Volume Down Link,Roaming Circle Indicator,Roaming Circle,SIM Type
"","","","","",918405936902,918405936902,2409:408a:41d:4bb::72a:a0ac,53512,"","",2001:4860:4828:7700::,443,DYNAMIC,20:40:25,21:10:25,2026/06/11,2026/06/11,867172065041971,405856178002487,2405:200:313:a160:2::90,jionet,405856062c714,405856062c714,2026/06/11 20:55:08,9.59,2458355,9799517,HOME,Bihar,""
"","","","","",918405936902,918405936902,2409:408a:41d:4bb::72a:a0ac,53540,"","",2001:4860:4828:7700::,443,DYNAMIC,20:40:25,21:10:25,2026/06/11,2026/06/11,867172065041971,405856178002487,2405:200:313:a160:2::90,jionet,405856062c714,405856062c714,2026/06/11 20:55:16,5.13,2458355,9799517,HOME,Bihar,""
"","","","","",918405936902,918405936902,2409:408a:41d:4bb::72a:a0ac,42668,"","",2a03:2880:f322:91:face:b00c:0:6206,443,DYNAMIC,20:40:25,21:10:25,2026/06/11,2026/06/11,867172065041971,405856178002487,2405:200:313:a160:2::90,jionet,405856062c714,405856062c714,2026/06/11 20:56:00,434.693,2458355,9799517,HOME,Bihar,""
"","","","","",916204975179,916204975179,2409:408a:3d9a:ec39:3c75:69ff:fe85:288c,58746,"","",2001:4860:4802:36::9e,443,DYNAMIC,20:17:50,20:47:50,2026/06/11,2026/06/11,863661074871653,405856136731566,2405:200:353:eeee:10:3707:0:1,jionet,405856062c714,405856062c714,2026/06/11 20:32:00,0.93,333907,499747,HOME,Bihar,""
"","","","","",919296136503,919296136503,2409:4064:a87:9365::d4b:f0ac,34508,"","",2a03:2880:f322:8d:face:b00c:0:2,443,DYNAMIC,19:40:54,20:06:44,2026/06/11,2026/06/11,867404051182257,405856122406457,2405:200:313:a160:2::160,jionet,405856062c714,405856064f223,2026/06/11 20:06:17,0.425,619200,639181,HOME,Bihar,""
"","","","","",918709603987,918709603987,2409:408a:2eb3:551d::798b:9600,38940,"","",2404:6800:4009:82b::200e,443,DYNAMIC,20:09:38,20:39:38,2026/06/11,2026/06/11,862490054634076,405856133039889,2405:200:353:eeee:10:3707:0:1,jionet,405856062c714,405856062c711,2026/06/11 20:17:05,84.977,7238297,122890180,HOME,Bihar,""
"","","","","",918709603987,918709603987,2409:408a:2eb3:551d::798b:9600,58190,"","",2404:6800:4000:100c::64,443,DYNAMIC,20:09:38,20:39:38,2026/06/11,2026/06/11,862490054634076,405856133039889,2405:200:353:eeee:10:3707:0:1,jionet,405856062c714,405856062c711,2026/06/11 20:23:36,0.6,7238297,122890180,HOME,Bihar,""
"","","","","",918709603987,918709603987,2409:408a:2eb3:551d::798b:9600,44923,"","",2a03:2880:f322:c0:face:b00c:0:43fe,443,DYNAMIC,20:09:38,20:39:38,2026/06/11,2026/06/11,862490054634076,405856133039889,2405:200:353:eeee:10:3707:0:1,jionet,405856062c714,405856062c711,2026/06/11 20:14:16,127.5,7238297,122890180,HOME,Bihar,""
"","","","","",919263799199,919263799199,10.12.8.139,33866,157.35.59.156,33866,52.182.143.211,443,DYNAMIC,20:11:33,20:20:08,2026/06/11,2026/06/11,358410180246513,405856191657526,2405:200:313:a160:2::a0,jionet,405856062c714,4058560210437,2026/06/11 20:18:42,127,527256,18257413,HOME,Bihar,""
"","","","","",919263799199,919263799199,10.12.8.139,46024,157.35.59.156,46024,142.251.152.119,443,DYNAMIC,20:11:33,20:20:08,2026/06/11,2026/06/11,358410180246513,405856191657526,2405:200:313:a160:2::a0,jionet,405856062c714,4058560210437,2026/06/11 20:13:51,284,527256,18257413,HOME,Bihar,""
