Name of Person/Organization,Address,Contact No.,Alternate Contact No.,E-mail Address,Landline/MSISDN/MDN/Leased Circuit ID for Internet Access,User Id for internet Access based on authentication,Source IP Address,Source Port,Translated IP Address,Translated Port,Destination IP Address,Destination Port,Static/Dynamic IP Address Allocation,IST Start Time of Public IP address allocation (hh:mm:ss),IST End Time of Public IP address allocation (hh:mm:ss),Start Date of Public IP Address allocation (dd/mm/yyyy),End Date of Public IP address allocation (dd/mm/yyyy),Source MAC-ID Address/Other device Identification number,IMSI,PGW IP address,Access Point Name,First CELL ID,Last CELL ID,TIME1 (dd/MM/yyyy HH:mm:ss),Session Duration (Seconds),Data Volume Up Link,Data Volume Down Link,Roaming Circle Indicator,Roaming Circle,SIM Type
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:2c9e:96ff:fe2b:9572,44646,152.58.188.240,10641,129.227.254.146,443,Dynamic,01:35:36,02:05:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c345c000,4058560c345c000,2026/06/11 01:43:38,355,135505,1613688,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:2c9e:96ff:fe2b:9572,44646,152.58.188.240,10641,129.227.254.146,443,Dynamic,01:35:36,02:05:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c345c000,4058560c345c000,2026/06/11 01:43:38,355,2750,4820,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:c0:0:800:0,42638,152.58.186.198,42638,98.98.224.4,8888,Dynamic,01:05:36,01:35:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c3458002,4058560c3458002,2026/06/11 01:13:58,333,381514,475998,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:c0:0:800:0,42638,152.58.186.198,42638,98.98.224.4,8888,Dynamic,01:05:36,01:35:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c3458002,4058560c3458002,2026/06/11 01:13:58,333,4362,7492,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:2c9e:96ff:fe2b:9572,48720,152.58.188.83,48720,123.63.54.15,443,Dynamic,01:05:36,01:35:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c3458002,4058560c3458002,2026/06/11 01:29:59,365,381514,475998,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:2c9e:96ff:fe2b:9572,48720,152.58.188.83,48720,123.63.54.15,443,Dynamic,01:05:36,01:35:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c3458002,4058560c3458002,2026/06/11 01:29:59,365,4362,7492,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:c0:0:800:0,44598,152.58.186.250,55773,98.98.224.4,8888,Dynamic,01:35:36,02:05:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c345c000,4058560c345c000,2026/06/11 01:53:58,418,135505,1613688,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:c0:0:800:0,44598,152.58.186.250,55773,98.98.224.4,8888,Dynamic,01:35:36,02:05:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c345c000,4058560c345c000,2026/06/11 01:53:58,418,2750,4820,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:c0:0:800:0,47886,152.58.186.106,47886,98.98.224.4,8888,Dynamic,01:05:36,01:35:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c3458002,4058560c3458002,2026/06/11 01:25:58,324,381514,475998,HOME,Bihar,
,,,,,917301042183,917301042183,2409:40e4:49:ce3a:c0:0:800:0,47886,152.58.186.106,47886,98.98.224.4,8888,Dynamic,01:05:36,01:35:36,2026/06/11,2026/06/11,866726066636401,405856151004844,2405:200:5213:25:3903:110:2:36,Jionet,4058560c3458002,4058560c3458002,2026/06/11 01:25:58,324,4362,7492,HOME,Bihar,
