BHARTI AIRTEL LTD

Pan India

GPRS OF CELL ID : 405-52-325-57312 from 11-Jun-2026 19:40:00 to 11-Jun-2026 21:00:00

 Mobile No.,IP Address,IMEI,IMSI,Downlink Vol,Uplink Vol,Total Vol,Session Start Time,Session End Time, Pre/Post,Roaming Circle,2g/4g/5g,ICR Operator Name,Home Circle,IP,  CGI Latitude, CGI Longitude, CGI
5754083766433,10.131.78.172,8652580797840110,404453404192782,17319,19116,36435,11-Jun-2026 17:56:11,11-Jun-2026 19:55:35,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5212229,86.6261182,405-52-325-57312
5754303548763,10.131.49.157,8627650741351410,404450682748767,17475,19470,36945,11-Jun-2026 18:03:46,11-Jun-2026 20:03:18,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5212229,86.6261182,405-52-325-57312
5754222260003,10.101.250.78,8612680702989310,404100592479177,4404,2249,6653,11-Jun-2026 18:55:08,11-Jun-2026 19:58:50,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754222259882,10.100.72.200,8612680702255460,404100592479056,3539,2409,5948,11-Jun-2026 18:55:20,11-Jun-2026 20:47:37,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754222267599,10.103.58.245,8612680706860690,404100592486773,3543,2249,5792,11-Jun-2026 18:56:25,11-Jun-2026 20:47:45,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754309037347,10.132.223.152,8628370889102210,404450692927352,26412,18548,44960,11-Jun-2026 19:05:09,11-Jun-2026 21:04:17,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5212229,86.6261182,405-52-325-57312
5754217068542,10.98.149.206,8605130702915300,404100598132142,,,,11-Jun-2026 19:40:04,11-Jun-2026 19:40:04,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754202305966,10.165.115.15,8612680743961370,404100633849895,,,,11-Jun-2026 19:50:45,11-Jun-2026 19:50:45,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754083766433,10.131.78.172,8652580797840110,404453404192782,15820,18171,33991,11-Jun-2026 19:56:26,11-Jun-2026 21:55:54,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5212229,86.6261182,405-52-325-57312
5754222267254,10.163.96.83,8612680703472900,404100592486428,2354,1526,3880,11-Jun-2026 20:00:57,11-Jun-2026 21:00:59,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754303548763,10.131.49.157,8627650741351410,404450682748767,15980,18208,34188,11-Jun-2026 20:04:09,11-Jun-2026 22:03:40,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5212229,86.6261182,405-52-325-57312
5754086726413,10.125.232.15,8628370865374630,404453402021936,33096,28011,61107,11-Jun-2026 20:05:59,11-Jun-2026 22:05:14,Post,BIHAR-JHAR,2G,,KARNATAKA,,25.5212229,86.6261182,405-52-325-57312
7808080884,100.68.30.100,8631990625555801,405525213877295,0,0,0,11-Jun-2026 20:07:43,11-Jun-2026 20:13:45,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,,25.5212229,86.6261182,405-52-325-57312
7808080884,100.72.94.162,8631990625555801,405525213877295,0,0,0,11-Jun-2026 20:13:44,11-Jun-2026 20:14:26,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,,25.5212229,86.6261182,405-52-325-57312
5754222267259,10.163.93.223,8612680708520830,404100592486433,2350,1446,3796,11-Jun-2026 20:15:39,11-Jun-2026 21:15:25,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
8434188043,100.92.196.45,3509876308755401,405525216861282,76,40,116,11-Jun-2026 20:35:33,11-Jun-2026 20:35:33,Pre,BIHAR-JHAR,2G,,BIHAR-JHAR,,25.5212229,86.6261182,405-52-325-57312
5754222259677,10.101.208.98,8612680706634560,404100592478851,,,,11-Jun-2026 20:51:44,11-Jun-2026 20:51:44,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312
5754222260003,10.101.250.78,8612680702989310,404100592479177,2350,1446,3796,11-Jun-2026 20:58:43,11-Jun-2026 21:58:44,Post,BIHAR-JHAR,2G,,DELHI,,25.5212229,86.6261182,405-52-325-57312

 This is System generated report, and needs no signature.

 23-Jun-2026 11:11:34
