BHARTI AIRTEL LTD

Pan India

GPRS OF CELL ID : 405-52-2325-232441701 from 11-Jun-2026 19:40:00 to 11-Jun-2026 21:00:00

 Mobile No.,IP Address,IMEI,IMSI,Downlink Vol,Uplink Vol,Total Vol,Session Start Time,Session End Time, Pre/Post,Roaming Circle,2g/4g/5g,ICR Operator Name,Home Circle,IP,  CGI Latitude, CGI Longitude, CGI
7411804507,100.64.0.170,8690150498560400,404450693456178,97208497,8903696,106112193,11-Jun-2026 17:41:57,11-Jun-2026 19:41:07,Pre,BIHAR-JHAR,4G,,KARNATAKA,2401:4900:121a:a107:2:1:79e7:6e37,25.5461503,86.5656102,405-52-2325-232441701
8882510021,100.67.33.199,8674040534348601,405525220006710,0,0,0,11-Jun-2026 17:46:16,11-Jun-2026 19:46:16,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3840:87ff:2:1:70e7:693,25.5461503,86.5656102,405-52-2325-232441701
7488695975,100.81.72.243,8608620437237601,405525222896982,71377290,6238035,77615325,11-Jun-2026 17:51:22,11-Jun-2026 19:48:14,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3b01:43d5:6bfb:cc83:c030:d6db,25.5461503,86.5656102,405-52-2325-232441701
9155007486,100.112.67.55,3574339395985401,405522212846436,86962431,5409121,92371552,11-Jun-2026 17:52:46,11-Jun-2026 19:51:16,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:71c8:e7b0:b337:c26f:314:3bc8,25.5461503,86.5656102,405-52-2325-232441701
7493814845,100.67.58.231,3584513235476501,405525221004220,65185214,6230377,71415591,11-Jun-2026 17:54:06,11-Jun-2026 19:51:05,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:121f:645c:2:1:8516:d325,25.5461503,86.5656102,405-52-2325-232441701
9661686866,100.72.176.200,3548896645584501,405525211104293,44890566,1210876,46101442,11-Jun-2026 17:54:11,11-Jun-2026 19:46:52,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:b4de:29e4:f03b:bffc:5a2e:f18d,25.5461503,86.5656102,405-52-2325-232441701
9625664520,100.108.185.102,3574156625073001,404100654841506,255933028,17923493,273856521,11-Jun-2026 18:00:09,11-Jun-2026 20:00:09,Pre,BIHAR-JHAR,4G,,DELHI,2401:4900:120d:c61c:1:1:8db0:ea09,25.5461503,86.5656102,405-52-2325-232441701
7488330307,100.81.147.234,8614840624086173,404909259825391,0,0,0,11-Jun-2026 18:01:30,11-Jun-2026 20:01:30,Pre,BIHAR-JHAR,4G,,MAH,2401:4900:3627:59:1:2:1d47:29d8,25.5461503,86.5656102,405-52-2325-232441701
9939881892,100.116.193.87,8661150564707716,405525216941444,70027439,5387000,75414439,11-Jun-2026 18:01:50,11-Jun-2026 20:01:49,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:705e:4dc5:8d4f:9aa5:9593:790c,25.5461503,86.5656102,405-52-2325-232441701
7759994811,100.125.4.251,8647120584984778,405522202051316,84321,25168,109489,11-Jun-2026 18:04:58,11-Jun-2026 19:52:55,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:71d4:6bbb:de61:ab5d:da54:afc9,25.5461503,86.5656102,405-52-2325-232441701
7759994811,100.125.4.251,8647120584984778,405522202051316,21562556,3987074,25549630,11-Jun-2026 18:04:58,11-Jun-2026 20:04:47,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:71d4:6bbb:de61:ab5d:da54:afc9,25.5461503,86.5656102,405-52-2325-232441701
7870298597,100.107.61.1,3571534728558901,405525209103628,11952380,19426393,31378773,11-Jun-2026 18:05:57,11-Jun-2026 20:05:15,Pre,BIHAR-JHAR,4G,,BIHAR-JHAR,2401:4900:3852:1d13:4a0e:227f:75db:9591,25.5461503,86.5656102,405-52-2325-232441701
